transaction_id,customer_id,transaction_date,amount,payment_method
10670,403,2022-08-13,2050.93,UPI
10671,396,2022-08-26,2941.84,UPI
10672,527,2022-08-22,4745.46,Card
10673,415,2023-02-21,436.88,UPI
10674,939,2021-04-14,2586.23,UPI
10675,613,2022-03-28,1711.71,Wallet
10676,677,2022-05-02,2590.73,Card
10677,463,2021-12-05,217.48,Card
10678,541,2022-11-18,1633.82,Wallet
10679,626,2022-07-20,4117.35,Card
10680,619,2023-06-19,2814.31,UPI
10681,922,2022-04-23,2307.85,Card
10682,364,2022-12-24,1499.07,Wallet
10683,130,2022-08-30,1560.41,Card
10684,84,2021-08-11,1977.2,Wallet
10685,271,2021-01-09,4194.3,UPI
10686,244,2021-02-22,4839.34,UPI
10687,388,2021-03-18,2249.41,Wallet
10688,214,2022-12-19,2027.43,UPI
10689,818,2022-05-18,4248.1,UPI
10690,166,2021-11-12,2191.84,Card
10691,791,2023-03-25,2804.89,UPI
10692,59,2023-04-02,1231.61,Wallet
10693,602,2023-04-22,3743.16,UPI
10694,883,2022-09-16,2706.74,Card
10695,843,2023-05-13,4064.27,Wallet
10696,924,2021-06-14,3925.59,UPI
10697,504,2021-10-06,1153.52,UPI
10698,706,2021-01-27,3606.61,UPI
10699,123,2021-03-11,4020.27,Wallet
10700,648,2021-08-06,1795.93,Card
10701,413,2021-12-31,945.78,Wallet
10702,139,2022-12-02,112.9,Wallet
10703,229,2023-04-25,2309.43,Card
10704,274,2021-11-02,1826.92,Wallet
10705,439,2021-05-04,2819.06,Wallet
10706,562,2021-01-19,1021.4,UPI
10707,910,2021-09-14,4312.36,Wallet
10708,118,2021-10-23,1363.0,UPI
10709,714,2021-01-22,1209.51,Wallet
10710,995,2023-05-30,2455.5,UPI
10711,905,2022-03-26,2544.37,UPI
10712,483,2022-07-06,1153.92,UPI
10713,395,2022-07-04,1432.12,Card
10714,703,2021-02-17,931.56,Wallet
10715,876,2022-11-26,3620.45,Wallet
10716,460,2022-08-10,3873.44,Wallet
10717,835,2022-12-22,2365.41,Card
10718,693,2021-07-02,3599.03,UPI
10719,935,2022-03-11,3706.08,Wallet
10720,78,2021-04-17,777.55,Card
10721,952,2021-07-07,4834.27,Card
10722,412,2023-02-15,4123.06,Wallet
10723,75,2021-03-27,1101.97,UPI
10724,295,2023-04-16,1012.21,Card
10725,793,2023-04-23,715.74,Wallet
10726,21,2022-04-01,778.05,UPI
10727,906,2021-05-17,3765.99,Card
10728,171,2023-05-08,2401.31,Card
10729,15,2023-06-17,3936.38,Wallet
10730,211,2021-12-02,3756.65,Wallet
10731,560,2022-08-30,3062.6,UPI
10732,86,2023-04-18,3463.2,Wallet
10733,149,2023-01-27,189.94,Wallet
10734,700,2022-04-14,1627.71,UPI
10735,372,2022-08-25,3225.33,Wallet
10736,480,2022-07-25,145.79,UPI
10737,818,2022-02-07,261.59,UPI
10738,151,2022-06-24,4274.25,UPI
10739,141,2021-03-13,3451.72,Wallet
10740,69,2023-02-21,1400.31,UPI
10741,260,2021-01-24,3471.02,Wallet
10742,988,2022-09-16,3983.04,UPI
10743,846,2023-03-23,1603.29,Wallet
10744,968,2022-04-30,276.58,UPI
10745,521,2021-02-25,4670.62,Card
10746,633,2021-08-11,1791.38,Card
10747,371,2022-09-24,621.76,Card
10748,419,2021-06-28,2510.1,UPI
10749,101,2023-03-11,3865.49,Wallet
10750,661,2022-03-10,1186.07,UPI
10751,954,2022-03-26,1420.5,UPI
10752,658,2023-03-04,1289.3,UPI
10753,865,2023-06-03,4959.2,UPI
10754,968,2022-05-07,1067.28,Wallet
10755,243,2021-07-08,2920.05,UPI
10756,753,2022-08-01,4633.8,Card
10757,512,2023-03-21,819.79,Card
10758,849,2022-02-24,4857.19,Card
10759,555,2021-09-06,4742.64,UPI
10760,95,2022-08-11,4434.4,Wallet
10761,226,2022-10-11,1151.33,Wallet
10762,518,2021-06-13,3206.87,Wallet
10763,214,2023-01-15,3828.37,UPI
10764,718,2021-09-12,4931.54,Wallet
10765,67,2022-04-21,984.08,Card
10766,396,2023-03-17,3853.53,Wallet
10767,612,2022-02-21,1760.13,UPI
10768,12,2021-06-19,960.57,UPI
10769,237,2021-11-13,2164.75,Wallet
10770,834,2021-06-23,3989.8,UPI
10771,770,2022-04-15,2377.76,Wallet
10772,399,2021-12-11,2733.86,Wallet
10773,407,2022-03-21,4976.28,Card
10774,925,2021-01-18,2055.64,UPI
10775,849,2021-03-11,3115.46,Card
10776,480,2021-12-04,1889.7,UPI
10777,647,2022-09-20,2024.65,Wallet
10778,222,2022-08-15,3508.64,UPI
10779,156,2022-06-11,4695.65,Wallet
10780,654,2022-11-19,2757.56,UPI
10781,428,2022-04-01,3865.16,Card
10782,158,2021-09-26,537.11,Card
10783,977,2022-09-23,1134.67,Wallet
10784,416,2023-03-22,2560.45,Card
10785,326,2021-07-07,198.06,Wallet
10786,371,2022-07-23,1338.99,Wallet
10787,344,2022-12-12,2635.27,Wallet
10788,262,2022-06-13,173.31,UPI
10789,283,2022-03-10,1396.28,Wallet
10790,850,2021-10-15,2618.75,Card
10791,856,2022-07-21,2908.43,UPI
10792,229,2022-05-14,4636.18,Card
10793,888,2022-03-17,3262.19,Wallet
10794,280,2023-02-20,2132.21,Wallet
10795,870,2021-10-30,4658.72,Card
10796,290,2021-03-28,3945.93,UPI
10797,680,2023-04-10,1080.04,Card
10798,47,2022-03-14,741.13,Wallet
10799,975,2022-06-25,3411.48,UPI
10800,715,2021-01-22,2843.43,Wallet
10801,214,2023-04-13,3969.4,Wallet
10802,758,2023-03-08,3720.14,Card
10803,24,2022-07-14,3163.54,Wallet
10804,321,2022-06-01,4933.27,Card
10805,274,2023-02-01,2714.59,UPI
10806,556,2022-11-06,654.22,Wallet
10807,844,2022-05-18,4158.54,Wallet
10808,313,2022-12-15,1334.08,UPI
10809,363,2022-04-12,3908.78,Card
10810,668,2021-04-11,4789.82,Wallet
10811,1000,2022-08-06,3514.3,UPI
10812,380,2022-11-06,3020.55,Wallet
10813,711,2022-11-16,2355.89,Card
10814,919,2021-05-21,1885.61,Card
10815,981,2021-05-18,1829.72,Card
10816,674,2022-08-01,3218.23,Card
10817,907,2022-12-11,3781.24,UPI
10818,470,2023-04-20,3424.73,Wallet
10819,746,2021-08-16,1072.21,UPI
10820,675,2021-10-08,2520.54,Card
10821,116,2022-11-15,3979.04,Card
10822,605,2023-04-08,2430.95,Card
10823,42,2022-03-07,2729.45,Card
10824,796,2021-02-09,3878.57,Wallet
10825,379,2022-06-03,3340.2,Card
10826,722,2022-11-17,2105.79,Wallet
10827,206,2022-10-25,4487.52,Card
10828,466,2021-07-30,896.58,Wallet
10829,732,2021-10-29,4978.03,Wallet
10830,280,2021-03-27,682.38,Card
10831,648,2022-02-01,173.25,UPI
10832,618,2021-09-10,4461.09,UPI
10833,118,2022-06-17,1300.27,UPI
10834,237,2023-02-08,3675.53,UPI
10835,309,2023-06-10,4073.98,UPI
10836,456,2022-01-16,4309.03,Card
10837,900,2022-03-20,4958.81,Card
10838,475,2021-02-02,1540.79,Card
10839,100,2021-09-17,3580.19,Card
10840,261,2021-08-22,665.46,Card
10841,993,2022-05-30,2093.37,Card
10842,305,2023-05-09,4255.06,Wallet
10843,354,2021-11-04,1901.52,Wallet
10844,286,2023-01-09,2996.37,Card
10845,328,2023-03-07,2568.49,Card
10846,103,2021-03-11,3265.16,Wallet
10847,63,2022-03-30,4867.18,Wallet
10848,687,2022-03-15,373.1,Card
10849,282,2023-04-05,2912.41,Wallet
10850,441,2021-12-30,4328.84,UPI
10851,293,2023-02-05,2458.78,UPI
10852,738,2022-04-26,484.78,UPI
10853,7,2021-05-24,2846.64,Wallet
10854,639,2021-01-24,1727.16,Card
10855,936,2022-03-01,859.21,Card
10856,92,2023-01-16,4260.27,Card
10857,935,2023-04-25,2655.84,Wallet
10858,190,2021-06-24,4673.05,Wallet
10859,871,2023-04-24,4049.48,UPI
10860,476,2021-11-21,3495.56,Wallet
10861,511,2023-05-19,124.62,UPI
10862,462,2022-11-02,2196.33,UPI
10863,53,2023-05-10,1067.68,Card
10864,754,2021-12-14,4562.91,Wallet
10865,486,2023-03-09,955.46,Card
10866,644,2021-01-18,1501.69,Card
10867,490,2021-02-13,2632.5,Wallet
10868,978,2021-06-04,1390.48,Wallet
10869,364,2023-05-17,1128.34,UPI
10870,112,2022-01-12,3035.59,UPI
10871,409,2023-01-13,535.75,UPI
10872,7,2023-06-02,385.02,UPI
10873,742,2023-04-08,1924.0,Card
10874,668,2022-02-06,3631.26,Card
10875,197,2021-08-13,2818.55,Wallet
10876,835,2021-08-05,2172.09,UPI
10877,876,2022-07-22,2872.18,UPI
10878,735,2021-01-31,1890.71,UPI
10879,367,2023-05-19,4687.12,Card
10880,250,2021-02-28,369.03,Wallet
10881,916,2023-06-11,3399.62,Card
10882,595,2023-06-17,4467.29,Wallet
10883,240,2021-12-19,4039.04,Wallet
10884,380,2022-03-21,1001.8,Card
10885,907,2021-08-23,1550.04,Card
10886,872,2021-04-17,3613.53,Wallet
10887,835,2021-07-10,512.93,Card
10888,471,2022-06-14,4078.12,Card
10889,775,2023-01-08,3622.64,Wallet
10890,919,2022-11-10,3675.07,Wallet
10891,701,2022-08-06,591.18,UPI
10892,455,2023-05-24,3617.03,Card
10893,366,2022-07-20,3431.11,Wallet
10894,290,2021-09-02,4171.52,Card
10895,874,2023-05-12,303.82,Card
10896,403,2021-03-17,213.24,Wallet
10897,58,2022-07-01,1927.73,UPI
10898,521,2021-09-24,829.06,Wallet
10899,304,2021-11-13,2836.08,Wallet
10900,115,2023-03-23,4595.01,Card
10901,210,2021-05-01,2018.25,UPI
10902,41,2023-04-16,4240.26,Wallet
10903,816,2021-01-25,101.18,Card
10904,173,2022-03-08,925.72,Wallet
10905,234,2021-06-09,249.08,Card
10906,793,2022-08-19,1707.92,Wallet
10907,884,2021-04-24,4550.13,UPI
10908,590,2023-01-05,575.07,Wallet
10909,620,2023-06-19,3071.41,Card
10910,793,2022-05-17,2312.33,Wallet
10911,403,2021-06-15,4698.49,UPI
10912,39,2022-12-04,700.34,UPI
10913,119,2021-06-24,1138.94,UPI
10914,335,2021-01-01,244.76,UPI
10915,336,2023-06-18,2226.28,Card
10916,539,2023-01-11,1461.38,Wallet
10917,616,2021-03-27,4362.54,UPI
10918,74,2022-07-28,3064.21,Wallet
10919,191,2021-11-16,3109.04,Card
10920,324,2022-02-05,2706.36,Wallet
10921,147,2022-01-17,550.07,Wallet
10922,767,2022-12-19,2280.59,UPI
10923,284,2022-09-09,4997.58,UPI
10924,213,2021-11-14,4192.62,Card
10925,635,2023-03-14,4477.95,Wallet
10926,718,2021-09-07,4133.81,Card
10927,929,2022-06-09,604.9,Card
10928,752,2022-11-06,1214.5,Card
10929,394,2022-07-09,115.3,UPI
10930,339,2023-06-17,1587.2,UPI
10931,798,2022-09-15,632.18,Wallet
10932,22,2022-12-18,2416.69,Wallet
10933,771,2023-06-15,3417.92,Wallet
10934,869,2021-09-13,4385.08,UPI
10935,105,2021-11-03,3771.16,UPI
10936,466,2021-05-24,4699.07,Card
10937,459,2022-10-20,364.1,UPI
10938,432,2022-01-26,159.68,Card
10939,770,2023-03-24,3340.56,Card
10940,716,2022-11-07,1517.83,UPI
10941,822,2021-06-18,1342.15,Card
10942,774,2021-10-25,1721.35,Card
10943,619,2021-08-21,1422.0,Wallet
10944,763,2021-09-28,2606.04,Card
10945,936,2021-03-01,2256.73,UPI
10946,221,2021-10-23,2610.9,UPI
10947,379,2022-04-12,3396.3,Card
10948,222,2021-08-23,1996.94,Wallet
10949,258,2022-11-08,1331.41,UPI
10950,713,2022-12-07,914.38,UPI
10951,367,2021-08-22,1812.42,Wallet
10952,770,2022-01-03,3734.85,Card
10953,349,2022-11-26,3807.85,UPI
10954,225,2023-04-25,3367.84,Card
10955,714,2021-08-20,1246.74,Card
10956,738,2023-05-23,2981.62,Card
10957,236,2022-05-06,2896.38,Card
10958,183,2022-09-11,2472.9,UPI
10959,712,2022-05-18,2794.9,Wallet
10960,869,2023-06-09,2509.77,UPI
10961,758,2023-01-05,2870.74,Wallet
10962,444,2022-08-15,3605.98,Card
10963,865,2023-01-16,637.18,Wallet
10964,623,2022-01-16,3773.17,Card
10965,6,2022-11-27,765.84,UPI
10966,236,2022-03-04,426.48,UPI
10967,127,2022-11-28,4882.79,Wallet
10968,104,2022-10-08,4789.26,Card
10969,749,2023-01-02,396.14,Card
10970,915,2023-03-11,2271.94,Wallet
10971,480,2021-12-30,1012.6,Card
10972,155,2021-07-21,2478.19,Card
10973,257,2023-06-01,4167.87,Card
10974,235,2021-05-26,4758.0,UPI
10975,500,2023-04-16,3207.84,UPI
10976,289,2022-10-01,1834.14,UPI
10977,510,2022-04-02,3056.3,Card
10978,552,2021-05-15,1628.81,UPI
10979,800,2022-09-18,4558.14,Card
10980,709,2021-09-21,4364.96,Card
10981,785,2021-03-05,2835.34,Wallet
10982,894,2022-05-06,1691.51,Card
10983,776,2022-10-09,1537.61,UPI
10984,569,2021-02-10,263.75,UPI
10985,298,2021-10-23,4097.52,Card
10986,610,2021-01-03,2306.88,UPI
10987,137,2022-12-07,1693.15,Card
10988,376,2021-04-20,2408.44,Wallet
10989,87,2021-08-09,4111.82,Card
10990,419,2022-01-05,710.61,Card
10991,754,2022-01-03,4302.51,Wallet
10992,199,2022-03-12,4497.79,UPI
10993,463,2021-01-04,4738.87,Wallet
10994,437,2021-09-01,2047.69,Wallet
10995,310,2021-06-15,1163.99,Card
10996,596,2021-01-26,1930.84,Card
10997,754,2022-01-30,1731.27,Wallet
10998,281,2022-04-19,963.15,UPI
10999,323,2021-01-17,3075.61,Wallet
11000,764,2022-12-29,2435.46,UPI
11001,702,2021-04-02,4341.93,Wallet
11002,951,2022-04-28,257.34,Wallet
11003,942,2022-06-27,3254.95,UPI
11004,152,2021-07-24,3838.45,Wallet
11005,994,2022-05-17,3821.48,Card
11006,302,2022-02-04,4441.76,Wallet
11007,278,2021-07-26,3672.27,Card
11008,651,2022-09-11,4646.27,UPI
11009,688,2021-05-26,1730.02,UPI
11010,8,2023-05-29,2565.73,Card
11011,807,2021-04-11,168.99,Wallet
11012,235,2023-05-30,134.09,Card
11013,675,2023-04-10,1276.62,Card
11014,561,2023-05-30,593.96,UPI
11015,302,2021-08-29,1375.04,Card
11016,38,2023-01-29,967.51,Wallet
11017,136,2021-06-12,239.75,Card
11018,822,2023-06-03,4555.59,UPI
11019,421,2021-06-22,140.29,Wallet
11020,219,2022-05-17,3706.8,UPI
11021,348,2022-07-01,845.52,Card
11022,808,2021-10-11,4569.93,Card
11023,546,2021-12-25,4474.7,UPI
11024,864,2022-01-16,3304.12,UPI
11025,79,2023-05-20,3393.95,Wallet
11026,748,2022-06-17,126.16,UPI
11027,895,2023-03-31,4925.87,UPI
11028,273,2021-06-12,4401.38,Card
11029,161,2022-09-01,4486.02,Card
11030,687,2021-11-03,3330.3,UPI
11031,878,2021-12-05,1789.46,UPI
11032,308,2021-02-24,4478.88,Card
11033,374,2021-11-29,1528.43,Wallet
11034,976,2021-05-07,2857.29,Wallet
11035,733,2022-12-06,588.68,Wallet
11036,9,2021-08-31,4617.58,Wallet
11037,801,2023-05-11,789.78,Card
11038,444,2022-08-23,1201.99,UPI
11039,113,2023-04-28,2834.86,Wallet
11040,989,2022-02-13,3844.06,Card
11041,205,2022-05-18,3134.82,UPI
11042,405,2022-12-28,1237.46,Wallet
11043,698,2022-08-27,104.62,UPI
11044,853,2021-10-30,3810.04,Wallet
11045,197,2022-04-09,4927.52,UPI
11046,778,2021-08-23,4068.57,Wallet
11047,774,2022-11-27,2355.01,Wallet
11048,760,2021-02-07,4528.46,UPI
11049,115,2021-05-19,2108.25,UPI
11050,121,2021-07-14,2672.18,UPI
11051,653,2022-06-11,2437.94,Card
11052,65,2023-02-08,2293.36,Card
11053,276,2022-10-09,3898.43,UPI
11054,825,2021-01-01,2681.17,Card
11055,239,2022-07-15,1651.91,Wallet
11056,302,2021-04-06,1364.98,UPI
11057,392,2022-12-14,284.96,Card
11058,522,2022-02-17,2957.66,UPI
11059,969,2022-06-22,1226.81,Wallet
11060,369,2023-05-05,825.86,Wallet
11061,233,2022-03-05,3303.77,Card
11062,195,2021-08-23,3437.93,Wallet
11063,907,2021-12-15,3785.56,UPI
11064,12,2023-01-26,2567.53,Card
11065,906,2023-05-20,4480.87,UPI
11066,921,2022-04-26,4688.08,UPI
11067,689,2023-04-19,4056.12,UPI
11068,177,2022-01-31,3214.41,Wallet
11069,217,2021-12-17,1588.23,UPI
11070,11,2022-02-20,4916.43,Wallet
11071,446,2023-06-05,1443.27,UPI
11072,630,2023-06-06,1093.02,Wallet
11073,164,2021-02-20,2266.56,Wallet
11074,551,2021-03-22,378.52,Wallet
11075,53,2021-02-05,4894.62,UPI
11076,218,2021-03-08,2983.32,UPI
11077,718,2022-10-03,2829.07,Wallet
11078,999,2023-06-01,3313.4,UPI
11079,824,2022-10-29,2535.42,Wallet
11080,360,2023-01-27,257.11,UPI
11081,385,2022-09-15,3100.33,Wallet
11082,56,2022-11-11,3609.25,Wallet
11083,118,2022-04-26,2142.07,Card
11084,900,2022-04-13,3810.75,UPI
11085,253,2021-05-22,1212.31,UPI
11086,798,2021-12-22,1184.26,Card
11087,780,2022-12-10,890.94,Wallet
11088,803,2022-04-16,1922.77,Wallet
11089,845,2022-09-13,4250.36,Card
11090,180,2023-06-07,4156.77,Card
11091,415,2022-08-14,1975.84,Wallet
11092,870,2022-11-04,2986.68,UPI
11093,235,2022-03-15,3632.0,Card
11094,855,2022-06-15,1281.91,Card
11095,708,2021-05-07,923.89,Card
11096,820,2021-07-24,4863.27,Card
11097,80,2021-01-29,3126.03,Card
11098,647,2022-03-21,4908.94,Card
11099,22,2022-12-20,1755.0,Wallet
11100,477,2022-04-09,3544.86,Wallet
11101,843,2021-10-07,1190.76,Card
11102,440,2021-05-31,1379.88,Wallet
11103,737,2021-08-28,2608.32,UPI
11104,570,2021-09-23,1666.13,UPI
11105,93,2022-11-25,921.35,Card
11106,192,2021-04-15,1388.12,UPI
11107,103,2022-03-09,275.17,UPI
11108,396,2022-05-12,3551.68,Wallet
11109,7,2022-03-16,2511.37,Wallet
11110,640,2023-01-18,561.79,Wallet
11111,567,2022-11-16,941.3,Wallet
11112,231,2021-06-07,602.42,UPI
11113,874,2021-06-21,3101.7,Card
11114,574,2022-05-09,561.63,Wallet
11115,240,2021-11-07,3795.98,UPI
11116,90,2022-02-07,200.5,Wallet
11117,232,2022-10-31,1321.94,UPI
11118,457,2023-02-09,4464.27,Wallet
11119,233,2022-11-07,3620.8,Card
11120,354,2022-10-21,457.54,Wallet
11121,333,2022-10-28,4123.52,Card
11122,439,2022-04-08,2515.87,Wallet
11123,375,2022-01-02,4249.24,Wallet
11124,292,2022-07-04,3043.62,Wallet
11125,345,2022-10-05,3440.98,UPI
11126,664,2023-05-20,4968.16,UPI
11127,428,2021-09-12,1238.44,Card
11128,657,2021-07-27,3157.33,Card
11129,130,2022-03-26,2355.57,UPI
11130,141,2021-04-05,293.31,Card
11131,415,2023-05-10,170.91,Card
11132,93,2023-04-19,684.22,UPI
11133,626,2022-04-23,3280.55,UPI
11134,284,2022-11-14,2879.1,UPI
11135,956,2023-02-01,2811.8,UPI
11136,923,2021-07-09,256.1,Wallet
11137,655,2022-12-12,2399.58,UPI
11138,223,2022-04-29,4630.65,Card
11139,744,2023-01-03,2048.2,Wallet
11140,463,2022-06-20,3162.12,Wallet
11141,545,2023-01-26,3921.11,Card
11142,276,2022-02-27,3941.23,Wallet
11143,682,2023-04-16,2644.47,Card
11144,140,2022-10-02,4303.96,Wallet
11145,357,2022-08-28,2017.75,Wallet
11146,713,2023-03-23,4454.6,Card
11147,23,2021-05-13,1277.11,Card
11148,968,2021-02-24,1473.06,Card
11149,736,2022-05-25,360.29,Card
11150,880,2022-11-01,3998.35,UPI
11151,270,2022-06-25,2143.57,UPI
11152,859,2022-02-14,1222.67,Card
11153,665,2021-07-30,1235.77,UPI
11154,333,2022-10-28,4516.86,Card
11155,85,2021-10-20,4186.19,Card
11156,621,2023-01-04,2812.3,Wallet
11157,31,2021-04-25,3118.94,Card
11158,741,2022-11-01,2424.2,Card
11159,240,2021-09-16,2019.17,Card
11160,890,2023-02-02,4585.84,Card
11161,363,2021-05-02,715.5,Wallet
11162,822,2021-10-26,2150.39,Card
11163,389,2023-02-14,1788.35,Wallet
11164,653,2022-01-16,2540.94,Card
11165,668,2022-07-15,2342.4,Wallet
11166,299,2023-06-08,2642.56,UPI
11167,857,2023-04-21,785.6,Wallet
11168,371,2022-05-16,2614.39,Wallet
11169,99,2021-10-24,1287.85,Card
11170,47,2021-12-28,1003.22,Wallet
11171,999,2022-08-12,417.69,Wallet
11172,839,2022-04-08,3837.0,Card
11173,422,2022-03-14,2194.47,UPI
11174,480,2021-05-07,3170.55,UPI
11175,579,2021-07-16,3665.21,UPI
11176,62,2021-08-09,3428.65,Wallet
11177,109,2021-04-01,2405.45,Card
11178,679,2022-02-15,2000.7,UPI
11179,549,2021-01-08,1942.2,UPI
11180,119,2022-06-28,3236.24,UPI
11181,598,2022-04-13,2524.49,UPI
11182,382,2021-11-16,4260.75,Card
11183,392,2022-01-29,4386.04,UPI
11184,977,2021-09-26,935.75,Wallet
11185,52,2021-07-10,767.54,Wallet
11186,603,2023-05-11,3188.96,Card
11187,289,2022-11-06,1576.01,UPI
11188,337,2021-03-02,191.0,UPI
11189,810,2022-03-14,4454.35,Wallet
11190,204,2021-09-21,1211.81,Card
11191,880,2023-03-08,4653.48,Wallet
11192,238,2021-04-05,3615.43,Card
11193,382,2022-07-07,3837.0,Card
11194,667,2022-04-15,1087.16,Card
11195,752,2022-10-23,1247.55,Wallet
11196,136,2022-12-17,2654.21,Card
11197,407,2023-02-18,943.29,Wallet
11198,508,2022-05-29,1596.62,Wallet
11199,362,2022-11-21,1675.17,UPI
11200,381,2021-07-13,882.19,Wallet
11201,881,2022-04-27,1105.4,Wallet
11202,576,2023-06-18,3963.9,UPI
11203,635,2021-12-02,919.26,UPI
11204,254,2022-03-11,239.44,UPI
11205,477,2021-07-15,3183.84,Card
11206,114,2023-05-05,4882.32,Card
11207,20,2021-09-06,1722.95,UPI
11208,528,2022-05-13,681.41,Card
11209,145,2021-07-31,2894.9,UPI
11210,208,2022-10-27,4541.14,Card
11211,531,2022-11-01,3941.9,Wallet
11212,376,2022-04-11,3150.33,Card
11213,504,2023-05-24,1643.78,Card
11214,904,2022-10-13,2755.21,Wallet
11215,166,2021-08-09,547.1,UPI
11216,550,2021-09-30,3426.83,Card
11217,181,2021-06-03,3652.97,Card
11218,861,2021-09-06,4828.65,Wallet
11219,617,2021-10-06,1375.95,Wallet
11220,612,2022-03-16,190.44,Wallet
11221,602,2023-03-27,2773.48,Wallet
11222,927,2021-10-03,3563.27,UPI
11223,812,2022-05-29,3973.0,Card
11224,444,2021-03-29,1049.32,Card
11225,332,2023-03-10,1382.59,Card
11226,503,2022-10-04,2611.7,Card
11227,913,2022-05-20,1719.94,UPI
11228,79,2022-08-13,4316.51,Card
11229,585,2023-02-11,2421.42,UPI
11230,935,2021-08-29,4017.94,UPI
11231,938,2022-10-15,2945.04,Wallet
11232,688,2023-01-10,3888.14,Wallet
11233,396,2022-11-06,1730.1,Card
11234,608,2021-08-24,4173.94,UPI
11235,857,2021-05-08,1445.4,Wallet
11236,103,2022-05-18,2775.88,UPI
11237,402,2021-07-19,1148.63,Wallet
11238,975,2022-06-27,2430.08,UPI
11239,224,2022-05-17,1659.06,Card
11240,518,2022-10-12,1406.85,Card
11241,634,2022-05-07,4838.23,UPI
11242,236,2021-01-21,884.36,Wallet
11243,427,2021-08-22,3957.9,Wallet
11244,116,2022-12-15,4922.41,Card
11245,163,2023-03-02,197.52,Card
11246,226,2022-10-05,3525.23,Card
11247,230,2022-02-20,1339.27,Wallet
11248,182,2021-05-28,298.39,Wallet
11249,249,2021-01-29,2074.16,Card
11250,318,2021-12-27,4682.57,UPI
11251,965,2021-11-04,157.65,Wallet
11252,210,2023-06-02,2980.64,Card
11253,656,2021-06-11,2556.84,UPI
11254,392,2023-05-19,4379.58,Wallet
11255,857,2023-05-02,511.61,UPI
11256,96,2021-03-02,3439.48,UPI
11257,894,2021-05-05,3432.54,Wallet
11258,858,2022-04-01,3378.49,Card
11259,756,2021-03-12,4717.44,UPI
11260,86,2023-04-18,4133.13,Card
11261,415,2023-05-26,305.67,Wallet
11262,394,2022-04-11,2408.31,UPI
11263,696,2021-08-31,2049.97,UPI
11264,633,2022-05-05,1619.72,UPI
11265,844,2023-01-31,2311.55,UPI
11266,501,2021-08-09,1982.55,UPI
11267,604,2022-04-18,2218.44,Wallet
11268,582,2022-06-17,4898.38,UPI
11269,916,2022-05-09,534.3,Wallet
11270,133,2023-06-18,4618.93,Card
11271,791,2021-03-23,2453.16,Wallet
11272,649,2023-05-06,3156.34,UPI
11273,314,2023-05-29,4167.9,Card
11274,699,2022-06-06,1866.27,Wallet
11275,221,2021-01-12,2209.07,Wallet
11276,976,2021-09-20,2106.64,Wallet
11277,438,2022-10-19,1936.18,UPI
11278,46,2022-03-25,4635.09,UPI
11279,790,2021-07-11,4161.76,Wallet
11280,192,2023-02-01,634.1,Wallet
11281,520,2021-04-24,629.8,Card
11282,379,2021-01-26,2196.56,UPI
11283,788,2023-02-22,583.42,UPI
11284,691,2022-05-14,3133.56,Card
11285,334,2022-05-23,804.09,Wallet
11286,39,2022-06-29,2659.63,Wallet
11287,293,2021-03-03,135.38,Card
11288,690,2021-08-17,1651.32,Wallet
11289,162,2023-03-26,3418.23,Wallet
11290,331,2022-08-30,2471.79,Card
11291,886,2021-02-04,4893.52,Card
11292,104,2022-12-06,4383.11,Card
11293,161,2022-04-01,1859.45,Wallet
11294,799,2022-08-11,322.88,Card
11295,635,2023-06-10,4243.57,Wallet
11296,54,2022-05-17,4565.05,UPI
11297,940,2023-01-31,4121.07,UPI
11298,34,2022-08-18,726.95,Card
11299,242,2021-01-25,4989.78,Wallet
11300,967,2022-07-23,1367.06,Wallet
11301,890,2021-02-01,3648.6,Wallet
11302,113,2023-04-11,4549.37,Card
11303,318,2021-01-12,1254.87,Wallet
11304,23,2021-11-15,4550.47,Wallet
11305,558,2023-04-25,1616.46,Wallet
11306,824,2022-08-27,4884.42,UPI
11307,647,2021-01-01,1478.17,Wallet
11308,118,2022-03-11,4771.84,UPI
11309,985,2023-04-18,362.37,Wallet
11310,701,2021-05-16,3575.43,Wallet
11311,643,2021-07-15,2707.34,Wallet
11312,934,2021-05-13,2441.6,UPI
11313,212,2021-03-27,1195.12,Wallet
11314,418,2022-04-21,3557.42,Card
11315,113,2023-03-18,1034.97,Wallet
11316,44,2023-03-02,2808.92,UPI
11317,128,2021-11-20,1340.9,UPI
11318,876,2021-06-29,4782.54,Card
11319,158,2022-05-31,240.29,Card
11320,785,2022-09-30,1078.67,Card
11321,827,2021-06-24,1287.32,UPI
11322,394,2023-02-02,2128.93,Wallet
11323,867,2021-01-21,1240.38,Wallet
11324,852,2021-04-15,2507.61,Card
11325,512,2022-08-01,4375.08,Card
11326,914,2022-03-19,3589.11,Wallet
11327,45,2023-02-14,2941.81,Card
11328,108,2021-02-18,536.12,Wallet
11329,219,2022-06-12,3500.56,Wallet
11330,443,2021-05-25,915.43,Wallet
11331,830,2021-12-06,3953.2,Wallet
11332,315,2023-02-01,1325.28,UPI
11333,177,2023-05-05,2143.54,Wallet
11334,228,2021-12-20,1817.3,Card
11335,703,2021-03-16,4308.19,Card
11336,983,2023-03-13,720.07,Card
11337,672,2023-03-05,2871.66,Card
11338,906,2022-08-01,796.1,UPI
11339,267,2022-09-29,3553.5,Wallet
